Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Target
0,0,0,1,0,0,0,2,4,43,90000,32.47979082,0.262839073,1
0,1,1,0,0,0,0,2,4,55,90000,42.50600628,9.191153822,0
0,0,0,0,0,1,0,0,2,25,162000,24.93138121,1.456566528,0
0,0,1,0,0,0,0,0,1,11,67500,53.64107408,8.572386839,0
0,0,0,1,1,0,0,0,2,51,211500,50.95518731,9.755162666,0
0,1,1,0,0,0,0,1,2,5,234000,56.58706202,7.786607528,0
0,0,1,0,0,0,0,0,1,13,157500,31.51604756,1.420973737,0
0,1,0,0,0,0,0,0,2,34,225000,38.12809298,1.368953503,0
0,0,0,1,0,0,0,1,3,55,180000,43.63676188,22.83962025,1
0,0,0,0,0,0,1,1,3,6,139050,57.69043854,0,1
0,0,0,0,1,0,1,0,2,41,94500,58.90059344,0,0
0,0,1,0,0,0,0,1,3,48,315000,46.27336633,2.617439099,0
0,0,0,1,1,0,0,3,5,51,171000,37.48742274,9.596364059,0
1,1,0,1,0,0,0,1,3,57,112500,28.67410008,5.344394478,0
1,1,1,0,0,0,0,2,4,8,270000,43.77365723,2.710527937,0
0,1,1,0,0,1,0,1,3,23,189000,44.74835212,2.365551654,0
0,0,0,0,0,0,1,0,2,38,216000,62.60771953,0,0
1,0,1,0,0,0,0,0,2,21,112500,54.7800434,15.29121063,0
1,0,0,0,0,0,0,0,2,60,247500,49.21114054,3.868662601,0
0,1,1,0,0,0,0,1,3,44,180000,42.08710651,1.514062575,0
1,0,1,0,0,1,0,0,1,3,202500,22.16883304,2.050692348,0
1,1,1,0,0,0,0,2,4,41,337500,35.52981923,10.86949082,0
0,1,1,0,0,0,0,0,2,3,180000,37.4737332,11.34588664,0
1,1,0,1,1,0,0,0,2,33,225000,35.65850086,5.798887041,0
0,1,1,1,1,1,0,0,2,36,135000,28.70969288,2.798140961,0
0,0,0,0,0,0,1,0,1,38,54000,56.45838039,0,1
0,0,0,0,0,0,1,0,2,26,112500,63.81513652,0,1
0,0,0,0,1,0,0,0,2,7,144000,54.71433363,12.76412247,0
1,1,0,1,1,0,0,0,2,59,450000,31.47497895,10.19048988,0
1,1,1,0,0,0,0,0,1,16,270000,24.97518772,4.794075169,0
1,0,1,0,0,0,0,0,2,43,180000,54.92515247,16.34530483,0
0,0,1,0,1,0,0,0,2,41,540000,51.92166848,3.948061904,1
0,0,1,0,0,0,0,0,2,45,135000,51.1085101,19.22010719,0
0,1,1,0,0,0,0,0,2,33,157500,28.98348358,0.763876055,0
0,0,1,0,1,0,0,1,3,42,157500,28.67410008,4.711937959,0
0,0,1,0,0,0,1,0,2,8,157500,64.2751049,0,0
0,0,1,0,1,0,0,0,1,7,135000,39.40943346,2.516136539,0
0,1,1,0,0,0,0,0,2,10,166500,43.66414095,2.702314216,0
0,0,0,0,1,1,0,1,3,46,112500,33.06296502,14.68065737,0
1,0,0,0,0,0,0,0,1,16,180000,27.48584844,0.53936768,1
1,1,0,0,0,0,0,1,3,21,135000,26.26747983,2.371027468,0
0,0,0,0,0,0,0,0,2,56,360000,50.87031219,4.928232613,0
1,1,0,0,0,0,0,1,3,19,225000,44.28017002,7.835889854,0
0,0,0,0,0,0,0,0,2,52,112500,39.4641916,3.173234221,0
0,0,1,0,0,0,1,0,2,17,405000,64.35176629,0,0
0,0,1,0,0,0,0,0,2,5,135000,48.61975263,5.623660992,0
0,0,1,0,0,0,0,1,2,3,225000,32.87678734,0.377831167,0
0,0,1,0,0,0,0,0,2,7,67500,41.50940813,19.68555138,0
0,0,1,0,0,0,0,1,3,35,202500,38.94398927,1.689288623,1
1,0,1,0,0,0,0,0,1,5,216000,39.14659439,6.042560764,0
0,0,0,0,0,0,1,0,2,7,33750,52.16808011,0,0
0,0,1,0,0,1,0,0,1,19,247500,32.81107757,5.593544015,1
1,0,0,1,1,0,0,0,2,52,225000,41.36429906,0.577698378,0
1,0,0,1,1,0,0,0,2,10,135000,34.81248759,15.62523529,0
1,1,1,1,1,0,0,2,4,40,450000,32.96440036,3.572968644,0
1,1,1,0,0,0,0,2,4,41,180000,39.0754088,1.631792576,0
0,0,1,1,1,1,0,0,2,10,202500,43.54093513,5.615447271,0
0,0,1,0,0,0,0,0,2,33,112500,51.42610731,1.026715128,0
0,1,0,1,1,1,0,1,3,26,315000,30.18542475,5.653777969,0
1,1,1,0,0,0,0,0,1,1,180000,52.34878197,5.264995174,0
1,1,1,0,0,0,0,0,2,39,270000,41.21645208,4.180784,1
0,1,0,1,1,0,0,0,2,46,157500,50.53628753,7.274618918,0
0,0,1,0,1,0,1,0,2,37,90000,66.20806724,0,0
0,0,1,0,0,0,0,0,1,19,108000,49.63277822,3.841283531,0
0,0,1,0,0,0,0,0,2,16,171000,55.04014456,7.384135198,1
0,1,0,1,1,0,0,0,1,22,216000,54.11473199,27.17372704,0
0,0,1,0,0,0,0,0,2,51,315000,61.14841509,40.54840277,0
1,0,0,0,0,0,0,1,3,47,225000,28.92598753,6.428605652,1
1,1,0,0,0,0,0,0,2,39,202500,30.85621197,2.381979096,0
0,0,1,0,1,0,1,0,2,42,45000,62.37773534,0,0
0,0,0,0,0,0,0,0,2,46,117000,42.22947768,18.62050555,0
1,0,0,0,1,0,1,1,3,21,117000,39.44502625,0,0
0,0,1,0,0,0,0,0,2,5,171000,55.04014456,7.384135198,0
0,0,1,0,0,0,0,0,2,48,225000,37.1999425,11.59777408,0
1,1,1,0,0,0,0,1,2,43,225000,41.61892441,9.703142433,0
0,1,1,1,1,0,0,0,2,30,225000,32.52359734,0.843275358,0
0,1,1,1,0,0,0,0,2,39,135000,32.89047687,10.87770454,0
0,1,1,0,0,0,0,1,2,6,135000,28.93146334,6.209573092,0
0,1,0,0,0,0,0,2,4,52,135000,38.13356879,8.356092185,1
0,0,1,0,1,0,0,1,2,57,225000,41.68737209,2.792665147,0
0,1,1,0,0,0,0,0,2,50,112500,42.25959465,0.681738845,0
1,0,1,0,1,0,0,0,1,16,270000,41.67642046,8.632620793,0
0,0,1,0,0,0,0,0,1,10,144000,36.11299342,13.53347434,0
1,1,0,0,0,0,1,1,3,36,180000,42.46493768,0,0
1,1,1,0,0,0,0,1,3,13,292500,32.89595269,4.243755861,0
0,0,1,0,0,0,0,0,2,9,360000,32.56466594,3.02812515,0
1,0,1,0,0,0,1,0,2,27,270000,61.70694812,0,0
0,1,1,0,0,0,0,1,3,59,315000,42.45398605,16.69849484,0
0,1,0,0,0,0,0,0,2,32,180000,59.44817484,10.34928849,0
0,0,1,0,0,0,0,0,1,31,112500,31.60366058,2.68041096,0
1,0,1,0,1,0,1,1,3,16,99000,44.69085608,0,0
1,1,1,0,1,0,1,0,2,8,103500,59.19081158,0,0
0,0,1,0,0,0,0,0,1,13,112500,43.54093513,2.086285139,1
0,0,1,0,0,0,0,0,2,29,225000,48.50202263,3.438811201,0
0,1,1,0,0,0,0,1,3,0,112500,24.72877609,1.149920943,0
1,1,0,1,1,0,0,0,1,12,495000,52.37616104,15.01194412,1
1,0,1,0,0,0,0,2,4,54,135000,54.50351479,16.59993018,0
0,0,1,0,0,0,1,0,2,53,216000,63.28124465,0,0
0,0,1,1,1,0,0,0,2,44,180000,50.62937637,25.95262052,0
1,1,0,0,0,0,0,0,2,34,135000,45.51496608,11.09947501,0
0,0,1,0,0,0,1,0,1,49,193500,66.51745073,0,0
0,0,1,0,0,0,0,1,3,48,135000,31.75424547,6.379323326,0
1,1,1,0,0,0,0,0,2,38,337500,49.5834959,18.519203,0
0,0,1,0,0,0,1,0,2,26,90000,58.91428298,0,0
0,0,0,0,0,0,1,0,1,39,130500,66.51197492,0,0
1,1,1,0,0,0,0,0,2,23,261000,43.00704327,14.37401179,0
0,0,1,0,0,1,0,0,1,30,153000,40.97551627,21.6869614,0
1,1,1,0,0,0,0,0,2,5,90000,57.98887041,3.94258609,0
1,1,0,1,0,0,0,1,3,32,135000,28.97526985,3.241681896,0
1,1,0,1,0,0,0,1,3,31,450000,53.14277501,15.18169435,0
0,0,1,0,1,0,0,1,3,36,36000,33.99659131,3.047290499,0
0,0,0,0,0,0,1,1,3,39,90000,26.998501,0,0
1,0,1,0,0,0,0,0,2,15,148500,32.75358152,8.887246145,0
0,0,0,0,0,0,0,0,2,9,180000,55.99019829,35.57910156,0
0,1,0,0,0,0,0,1,3,25,180000,39.77357509,8.783205678,1
1,0,1,0,0,0,0,0,1,16,292500,22.26739769,0.580436285,0
1,1,0,0,0,1,0,2,4,2,378000,29.35583893,3.408694224,0
0,0,0,0,0,0,1,0,2,10,270000,56.34065039,0,0
0,0,1,1,1,1,0,0,1,16,90000,23.02032211,0.468182098,1
0,1,1,0,0,0,0,1,3,56,360000,42.04056209,5.755080529,0
1,1,1,0,0,0,1,0,2,34,180000,50.68687242,0,0
1,1,1,0,0,0,0,0,2,25,99000,27.18194077,4.191735628,0
0,1,0,0,0,0,0,0,2,35,315000,53.22765012,11.12685408,0
0,1,0,0,0,0,0,0,2,14,112500,29.64605707,1.798804904,0
0,0,1,1,0,0,0,0,2,43,180000,44.05566165,20.18111255,0
0,0,1,0,0,0,1,0,1,17,225000,64.87470653,0,0
0,0,1,0,0,0,0,0,1,18,135000,55.24548759,4.673607261,0
0,0,0,0,0,0,1,0,1,14,90000,64.28058071,0,1
0,0,1,0,0,0,0,0,2,39,225000,27.81439728,3.296440036,0
1,0,1,1,1,0,0,0,2,52,144000,59.27294879,8.213721021,0
0,1,0,0,0,0,0,0,2,32,360000,27.12992053,2.045216534,0
0,0,0,0,0,0,1,0,1,12,85500,64.10261675,0,0
0,0,1,0,0,0,0,0,1,7,90000,32.43872222,1.278602572,0
1,1,1,0,0,0,0,0,1,44,135000,38.0952381,1.388118853,1
0,0,1,0,1,1,0,0,2,36,157500,45.51770399,5.505930991,0
1,1,1,0,0,0,0,2,4,35,180000,36.06918691,6.781795656,0
0,0,1,1,1,0,0,1,3,17,67500,30.34696127,2.97336701,0
0,0,0,0,1,0,1,0,1,30,90000,59.37972717,0,0
1,0,0,1,0,0,0,0,2,14,176175,24.84103027,1.913796998,1
1,1,0,0,0,0,0,0,2,18,180000,26.24557657,2.929560497,0
1,1,1,0,0,1,0,0,1,14,270000,36.0637111,3.271798873,0
0,0,1,0,0,0,0,0,2,30,180000,43.74080234,2.338172584,0
0,0,1,0,0,0,0,2,4,1,112500,34.39632573,2.806354682,0
0,0,1,0,0,0,0,1,3,8,72000,34.28407154,1.045880477,1
1,0,1,1,1,0,0,0,1,24,103500,31.0232243,3.096572825,0
0,0,1,0,1,0,1,0,2,39,171000,52.91005291,0,0
0,0,0,0,1,0,1,0,1,42,180000,58.01898739,0,0
1,1,1,0,0,1,0,0,2,7,135000,46.15289842,4.605159586,0
1,1,1,0,0,0,0,1,3,54,256500,30.53861476,12.07143199,0
0,0,0,0,0,0,0,0,1,48,180000,37.71193111,7.348542407,1
1,1,0,0,0,0,0,1,3,29,180000,28.99717311,3.271798873,0
0,0,0,0,0,0,0,2,4,49,337500,30.08959801,5.952209833,0
0,0,0,0,0,0,0,0,2,2,202500,48.54856705,6.510742863,0
0,0,1,0,1,0,1,0,2,7,112500,64.39009699,0,0
1,0,1,0,0,0,0,1,2,57,135000,39.17671136,3.720815622,0
1,1,1,0,0,0,0,1,3,49,189000,36.46070761,10.02895337,0
1,1,0,0,0,0,0,0,2,11,180000,30.23470708,5.714011924,1
1,0,1,0,0,0,0,1,3,45,112500,27.77606659,3.08288329,0
1,0,0,0,0,0,0,0,1,38,180000,28.17853892,8.512152885,0
1,1,1,0,0,0,0,1,3,27,180000,37.19446669,2.045216534,0
0,0,1,0,0,0,0,0,1,27,391500,38.31700856,16.01401808,0
0,1,1,0,0,0,0,0,1,25,270000,47.8640903,6.198621464,0
1,1,1,0,0,0,0,1,3,57,157500,37.96655647,8.473822187,1
1,1,1,0,0,0,0,0,2,31,180000,46.38562051,4.599683772,0
1,0,1,0,1,0,1,0,2,9,76500,60.05051438,0,1
0,0,0,0,0,0,0,1,3,2,135000,33.59138107,1.653695832,0
1,1,1,0,0,0,0,0,2,45,135000,27.33526356,7.13498566,0
0,0,1,0,0,0,0,0,1,21,81000,53.84915501,14.83671807,0
0,0,1,0,0,0,0,1,3,27,90000,31.50783384,3.203351198,1
0,0,1,0,0,0,0,2,4,51,270000,38.87006578,3.802952833,0
0,0,1,0,0,1,0,1,3,43,112500,58.23801995,39.62572811,1
0,1,1,1,1,1,0,0,2,30,90000,26.27843145,3.104786546,0
1,1,0,0,1,1,0,1,3,24,675000,46.97427052,12.45473897,1
0,0,0,0,0,0,0,0,2,9,135000,41.72022697,2.781713519,0
1,1,1,1,1,0,0,2,4,58,157500,39.18492508,12.26582339,0
0,0,0,0,0,0,0,0,2,40,121500,51.54931313,16.96133391,0
0,0,1,0,0,0,0,0,1,56,315000,36.33476389,1.519538389,0
1,0,1,0,0,0,0,0,2,48,135000,47.65053355,12.92292107,0
1,1,1,1,0,0,0,0,2,42,225000,50.47879149,6.84202961,0
0,0,0,0,0,0,0,0,2,20,135000,48.74295845,29.46535521,0
1,0,0,0,0,0,0,0,1,23,225000,56.91561086,14.51090714,1
1,1,0,1,1,0,0,0,2,17,135000,47.78195309,10.71343012,0
0,0,1,1,1,0,0,0,2,38,90000,32.6659685,0.741972799,1
0,0,0,0,0,0,0,0,2,32,157500,37.88715716,0.900771405,0
0,0,1,0,1,0,0,0,2,13,99000,54.9361041,0.837799544,0
1,0,1,1,0,0,0,1,3,32,180000,28.36197869,9.344476615,0
1,1,0,0,0,0,0,0,2,35,135000,54.88134596,11.86882688,0
0,1,1,0,0,1,0,0,2,4,90000,25.81846308,1.974030952,0
0,1,1,0,0,0,0,0,2,3,144000,36.83853878,5.615447271,0
1,1,0,1,0,0,0,0,1,39,360000,25.8294147,3.452500736,0
1,1,1,1,0,1,0,0,2,18,135000,32.20326222,9.451254988,0
0,1,0,0,0,0,0,1,2,24,247500,41.31501674,17.78270601,0
0,0,0,1,1,0,0,1,3,9,202500,32.34289547,8.942004285,0
0,1,1,1,1,0,0,0,2,14,157500,40.5593544,6.683231004,0
1,1,1,0,0,0,0,1,3,34,202500,24.9697119,4.635276563,0
0,0,1,0,0,1,0,0,1,36,90000,41.96937651,3.753670507,0
1,0,1,0,0,1,0,1,2,14,337500,35.82003737,12.29594037,0
1,0,0,0,0,0,0,2,4,49,157500,32.33741966,12.80245316,0
0,1,1,0,0,0,1,0,2,21,157500,58.88690391,0,0
0,1,1,0,0,0,0,0,2,8,225000,45.20558259,8.618931258,0
1,1,1,0,0,0,0,0,2,31,157500,45.32057469,18.9134616,0
1,1,1,0,0,0,0,0,1,50,202500,45.14808655,1.763212113,0
0,0,1,0,0,0,0,2,4,16,135000,36.29095738,5.63461262,0
1,0,0,1,1,0,0,1,2,9,270000,38.74685996,2.261511188,0
0,0,1,0,0,0,0,0,2,32,135000,54.33102665,6.680493097,0
0,0,0,1,1,1,0,0,2,6,135000,33.55578828,11.03650315,0
0,1,1,0,1,1,0,0,2,41,135000,48.844261,5.456648665,0
0,1,1,0,0,0,0,0,2,20,405000,54.03533269,0.533891866,0
0,0,1,0,0,1,0,1,3,20,90000,44.57312607,10.11382848,0
1,0,1,1,1,0,0,0,1,46,211500,27.57619937,3.014435615,0
1,1,1,0,0,0,0,0,2,32,382500,29.44618986,9.177464287,0
0,0,1,0,0,0,1,0,1,17,135000,61.01151974,0,0
1,0,1,0,0,0,0,0,2,7,360000,41.94747325,7.521030548,0
0,0,1,0,0,0,0,0,2,45,202500,29.21072986,4.093170975,0
0,0,1,0,1,0,1,0,2,27,117000,62.35035627,0,0
0,1,0,1,1,0,0,0,1,3,270000,26.5303189,7.570312874,0
1,1,0,1,1,1,0,0,1,22,391500,59.95194973,10.4314257,0
0,1,1,0,0,0,0,1,2,7,540000,48.04205425,12.01119804,1
1,0,1,0,0,0,0,3,5,50,494100,36.26631621,5.760556343,0
0,1,1,0,0,0,1,0,2,39,279000,57.98065669,0,0
1,1,0,0,0,0,0,0,1,37,153000,29.94448894,3.132165616,0
0,0,0,0,1,0,1,0,1,46,148500,56.73764691,0,0
0,1,0,0,0,0,1,0,1,36,90000,66.28472864,0,0
1,1,1,0,1,0,0,0,1,17,157500,29.33941149,3.433335387,0
0,0,1,0,0,0,0,0,1,12,135000,53.52060617,13.01600991,0
0,1,1,0,1,0,0,0,2,27,450000,62.66795348,0.605077449,0
1,1,0,0,0,0,0,0,2,27,157500,47.67243681,1.092424896,1
0,0,1,0,0,0,0,0,2,49,130500,40.23901928,4.837881681,1
1,0,0,0,0,0,0,1,2,9,238500,24.07715422,0.339500469,0
0,0,1,0,1,0,0,1,3,17,180000,37.88441926,3.794739112,0
0,0,1,0,0,0,1,0,1,31,180000,64.15189908,0,0
0,0,1,0,1,1,0,0,1,10,288000,44.30207328,0.32033512,0
0,0,0,0,0,0,1,0,1,17,252000,62.32845301,0,0
1,1,0,1,0,0,0,1,3,32,459000,43.36570908,5.212974941,0
0,0,1,0,0,0,0,0,2,5,225000,37.69276577,2.992532359,0
1,1,0,1,0,0,0,1,3,36,180000,35.91860202,7.348542407,0
1,0,1,0,0,0,0,0,2,24,270000,37.23005948,3.827593996,0
1,0,1,0,0,0,0,0,2,18,270000,42.52517163,4.34505842,0
0,1,1,0,0,1,0,0,2,20,175500,46.08718865,9.95229197,1
1,1,1,0,0,0,0,0,2,39,234000,42.46493768,8.257527533,0
0,0,1,0,1,0,1,0,2,15,45000,56.64182016,0,0
0,0,1,0,0,0,0,0,2,29,180000,37.93643949,8.241100091,0
0,0,1,0,0,1,0,0,2,40,135000,29.85961382,4.432671444,0
0,1,0,0,0,0,0,0,1,10,247500,37.08768832,5.864596809,1
0,1,0,0,1,0,0,1,3,16,180000,37.80775786,2.119140023,0
1,1,0,1,1,0,0,0,2,36,315000,43.32737839,10.18501407,0
0,0,1,0,1,0,0,0,2,26,112500,37.32588623,15.93461878,0
0,1,1,0,1,0,0,1,3,24,157500,34.55786224,1.856300951,0
0,1,1,0,0,0,0,1,3,45,139500,45.90101097,4.123287953,1
0,0,0,0,0,0,0,0,2,24,247500,32.02256035,7.953619855,0
0,0,1,0,1,0,0,2,4,26,157500,37.32588623,4.632538656,0
0,1,0,1,0,0,0,0,2,17,360000,44.80037236,0.594125821,0
0,0,1,0,0,0,0,3,5,45,135000,35.19579457,2.113664209,0
1,1,1,0,1,0,0,0,2,44,292500,32.07184268,2.09449886,0
0,0,1,0,1,0,0,1,2,10,117000,48.27751425,8.410850325,0
0,1,1,0,1,1,1,1,3,23,247500,44.37599677,0,0
1,1,1,0,0,0,0,0,2,11,180000,26.99302518,2.116402116,0
0,0,1,0,1,0,0,0,1,18,112500,49.76145985,3.507258876,1
0,0,1,0,0,0,1,0,2,14,67500,55.08942689,0,0
0,0,1,0,1,0,0,0,2,17,292500,46.23777353,9.640170572,0
0,0,0,0,0,0,0,1,3,17,387000,41.67094465,1.990458394,0
0,0,1,0,0,0,0,0,1,37,202500,38.11166554,2.475067934,0
0,0,1,1,1,0,0,0,1,10,81000,50.84567103,1.059570012,0
1,0,1,0,0,0,1,1,3,1,202500,49.63004032,0,0
0,0,1,0,0,0,0,0,2,38,90000,53.33990431,7.879696366,0
0,0,1,0,1,0,0,0,2,3,225000,25.78560819,4.366961676,1
0,1,1,0,0,0,1,0,2,13,540000,58.29004018,0,0
0,1,1,1,1,0,0,0,2,29,126000,39.47788113,6.590142166,0
0,1,0,0,1,0,1,0,2,20,99000,60.62547486,0,0
1,1,1,1,1,0,0,1,3,24,58500,37.75847553,7.715421946,0
0,0,1,0,1,0,1,0,1,13,81000,61.45779859,0,0
1,1,1,1,1,0,0,0,2,20,135000,59.07308158,2.611963285,0
0,0,1,0,0,1,0,2,4,6,225000,37.67360042,1.013025593,0
1,1,1,1,0,0,0,0,2,15,427500,32.86857362,12.43557363,1
0,0,0,1,0,0,0,2,4,15,180000,37.75847553,3.70438818,0
0,1,1,0,0,1,0,2,4,24,112500,36.40047366,6.718823795,0
0,0,1,1,0,0,0,0,1,33,153000,35.08080248,6.212310999,1
0,0,1,0,0,0,0,0,2,48,360000,49.54242729,8.774991957,0
1,0,0,0,1,0,0,0,2,34,225000,33.62697386,1.108852338,0
0,0,1,1,1,0,0,0,1,11,135000,23.44195979,0.673525124,1
1,1,1,0,0,0,0,1,2,10,225000,28.25520031,0.681738845,0
0,0,1,1,1,0,0,2,4,58,180000,38.11440344,19.02571579,0
0,0,1,0,0,0,0,2,4,15,247500,35.64481132,6.316351465,0
0,0,1,0,0,0,1,1,3,23,220500,55.41523782,0,0
0,1,1,1,0,0,0,1,3,10,157500,26.73839983,7.381397291,0
0,1,1,1,0,0,0,1,3,18,90000,46.7333347,0.547581401,1
1,0,0,1,0,0,0,1,3,26,139500,23.77050863,2.379241189,0
0,0,1,0,0,0,0,0,2,8,157500,42.89752699,16.51505507,0
0,1,1,0,0,0,0,1,3,18,108000,42.10627186,2.179373978,0
0,0,0,0,0,0,0,0,2,15,90000,47.15497238,2.198539327,0
0,1,1,0,1,1,0,1,2,6,225000,39.96522858,10.59296221,0
0,0,1,0,0,0,1,0,1,36,135000,66.18616399,0,0
0,0,0,0,0,0,0,2,4,9,90000,34.31145061,0.34771419,1
1,0,0,1,1,0,0,0,2,8,270000,35.57362574,0.681738845,0
0,0,1,0,1,0,0,0,2,15,135000,35.46137155,4.34505842,0
0,0,1,0,1,0,0,0,1,21,153000,29.46535521,1.869990486,0
0,1,1,0,1,1,0,0,2,48,135000,32.91238013,0.355927911,1
0,0,1,0,0,0,0,0,1,50,157500,53.25502919,0.761138148,0
0,0,0,1,1,0,0,0,1,13,270000,46.54168121,3.121213988,0
0,0,1,1,1,1,0,0,2,11,126000,30.00472289,2.937774218,0
0,1,1,1,1,0,0,1,3,41,99000,37.26839018,16.67659158,0
0,1,0,1,1,0,0,0,2,13,180000,31.15738174,2.757072356,0
0,1,1,0,0,0,0,0,2,13,157500,34.70023341,1.796066997,0
1,1,1,0,0,0,0,2,4,16,225000,41.09050836,8.15074916,0
1,1,0,0,0,0,1,0,2,43,135000,28.03342984,0,1
0,0,0,0,0,0,0,0,2,20,180000,56.40088434,0.542105587,1
0,0,1,0,0,0,1,0,2,24,225000,65.34836444,0,1
1,1,1,0,0,0,0,1,3,12,202500,50.96066312,10.63129291,0
0,1,1,1,0,0,0,0,1,37,382500,30.93287336,12.90649363,1
0,0,0,0,1,0,0,0,2,19,202500,39.86940184,3.523686318,0
1,0,1,1,0,1,0,0,2,12,112500,59.14152926,2.212228862,0
0,1,1,0,1,0,1,0,2,11,180000,60.49405532,0,0
1,1,1,1,0,0,0,0,1,27,193500,26.11963285,3.129427709,0
0,0,1,0,0,0,0,0,1,47,229500,34.66190271,14.93528272,0
0,0,0,0,0,0,0,1,3,5,112500,35.10544364,7.59221613,1
0,0,1,0,1,0,0,0,1,13,171000,51.12219963,7.099392869,0
0,1,1,1,1,0,0,0,2,40,225000,44.88250957,8.101466834,0
0,0,1,0,0,0,0,0,2,9,51750,46.99891168,6.883098216,0
1,0,0,0,0,0,0,1,3,50,180000,39.12742904,12.88732828,0
0,0,0,1,1,0,0,0,1,33,81000,48.94282566,1.032190942,0
0,0,0,0,0,0,0,0,1,13,180000,28.12925659,3.203351198,0
0,0,0,0,1,0,1,0,1,60,90000,67.72760563,0,0
1,0,0,0,0,0,0,0,1,16,247500,41.16990766,6.045298671,0
1,0,1,0,0,0,0,1,3,8,270000,37.36969274,1.128017687,0
0,1,1,1,1,0,0,2,4,13,540000,41.26573441,13.68132131,0
0,0,1,0,0,0,0,1,3,9,157500,43.14941443,5.087031219,1
0,0,1,0,0,0,0,2,4,22,67500,27.9759338,0.755662334,0
0,0,1,0,1,0,1,0,1,11,180000,62.9882886,0,0
1,1,1,0,0,0,0,0,1,21,225000,26.24557657,3.030863057,0
0,1,1,0,0,0,0,0,2,4,180000,22.27013559,1.798804904,1
0,1,1,0,1,0,1,0,2,55,54000,55.4864234,0,0
1,0,0,0,0,0,0,1,3,38,225000,49.53695148,6.825602168,0
0,0,1,1,0,1,0,1,3,20,315000,29.59677475,3.928896555,0
0,0,1,0,0,0,1,0,1,51,202500,59.75208252,0,0
0,0,1,0,0,0,1,0,1,38,67500,60.55155137,0,0
0,0,0,0,0,1,0,1,2,2,67500,24.89852632,0.34771419,0
1,0,0,0,0,0,0,0,1,31,225000,32.20326222,0.802206753,0
0,0,0,0,1,0,0,1,2,11,108000,39.28622764,11.1761364,0
0,0,1,0,0,0,0,2,4,15,81000,29.97186801,7.132247753,0
0,0,0,0,1,0,1,0,2,4,45000,53.16467826,0,0
0,0,1,0,1,1,0,1,2,17,90000,36.14037249,2.784451426,0
1,0,1,0,0,0,1,0,2,25,126000,45.15082445,0,0
0,0,1,1,1,0,0,0,1,43,112500,44.074827,5.114410289,0
0,0,0,0,0,0,1,0,1,39,94500,64.95684374,0,0
0,1,1,0,0,0,0,0,1,29,225000,33.1341506,3.244419803,0
1,0,0,0,0,0,0,1,3,11,315000,48.01467518,4.788599355,0
1,1,1,0,0,0,0,0,2,8,157500,36.17322738,2.110926302,0
0,1,1,0,0,1,0,0,2,19,337500,39.18218718,8.172652416,0
0,0,1,1,1,0,0,0,2,56,54000,51.06470359,21.22425512,0
0,0,1,0,0,0,1,0,2,58,90000,60.32704299,0,0
0,1,0,0,0,0,0,1,2,16,225000,37.95012902,14.80660109,0
1,0,1,1,1,0,0,0,2,11,202500,49.37815287,5.546999596,1
1,0,1,0,0,0,0,0,1,27,189000,27.587151,0.679000938,0
0,0,0,0,1,0,1,0,2,37,76500,63.61526931,0,0
0,1,1,1,1,0,0,1,3,55,279000,44.31850072,10.21513104,0
0,0,1,0,0,0,0,1,3,22,135000,31.28332546,0.626980705,0
1,1,1,0,0,0,0,2,4,10,900000,27.07516239,2.737907007,0
0,0,1,0,0,0,0,1,3,41,45000,43.67235467,1.379905132,0
1,1,0,0,0,0,0,0,1,26,270000,24.87936097,4.605159586,0
0,0,1,0,1,0,0,5,6,50,189000,42.30066326,1.171824199,0
1,1,1,1,1,0,0,2,4,32,157500,41.5751179,8.840701726,0
0,0,1,0,0,0,0,2,4,42,135000,29.9307994,4.599683772,1
0,0,0,0,0,0,0,0,1,33,234000,29.07931032,5.28689843,0
0,0,1,0,0,0,1,0,1,15,202500,64.46402048,0,0
0,0,1,0,0,0,0,1,3,26,337500,40.63053998,4.213638884,0
0,1,1,0,0,0,0,1,2,18,180000,38.94946508,8.375257534,0
1,0,1,0,0,0,0,2,4,22,157500,27.61726798,3.961751439,0
0,0,1,0,0,0,0,0,1,8,270000,46.3801447,5.382725176,0
0,0,0,1,1,0,0,0,2,14,67500,54.96348317,19.20094184,0
1,1,1,0,0,0,0,1,3,15,202500,27.77332868,2.258773281,0
1,1,0,0,0,0,0,0,2,39,216000,63.16625256,4.429933537,0
0,0,1,0,1,0,1,0,1,43,157500,60.26133322,0,0
1,0,0,1,0,0,0,1,3,2,67500,23.89919026,4.805026797,0
0,0,1,0,1,0,1,0,2,38,99000,62.03275906,0,0
0,0,1,0,0,0,1,0,2,2,180000,59.90814322,0,0
0,1,0,0,1,0,1,1,3,52,76500,59.09224693,0,0
0,0,1,0,1,0,1,0,1,40,58500,68.2998282,0,0
0,0,0,0,0,0,1,0,1,25,135000,62.81306255,0,0
1,1,1,0,0,1,0,0,1,48,180000,32.72894036,1.278602572,0
1,1,1,1,1,0,0,1,2,39,360000,40.92897185,20.59453651,0
0,0,1,0,0,0,0,0,2,49,108000,48.24465937,5.17738215,0
0,1,1,0,1,0,1,0,2,13,99000,65.89320794,0,0
0,0,0,1,1,0,0,4,6,52,112500,35.6338597,3.764622135,0
0,0,1,0,0,0,0,0,2,26,90000,53.28240826,14.0290355,0
